Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
0.51	0.000000	0.000000	10.600000	0.000000	345.946369	330.000000
1.02	0.000000	0.000000		0.000000		
1.53	0.000000	0.000000		0.000000		
2.04	0.000000	0.000000		0.000000		
2.55	0.000000	0.000000		0.000000		
3.06	0.000000	0.000000		0.000000		
3.57	0.000000	0.000000		0.000000		
4.08	0.000000	0.000000		0.000000		
4.59	0.000000	0.000000		0.000000		
5.10	0.000000	0.000000		0.000000		
5.61	0.000000	0.000000		0.000000		
6.12	0.000000	0.000000		0.000000		
6.63	0.000000	0.000000		0.000000		
7.14	0.000000	0.000000		0.000000		
7.65	0.000000	0.000000		0.000000		
8.16	0.000000	0.000000		0.000000		
8.67	0.000000	0.000000		0.000000		
9.18	0.000000	0.000000		0.000000		
9.69	0.000000	0.000000		0.000000		
10.20	0.000000	0.000000		0.000000		
10.71	0.000000	0.000000		0.000000		
11.22	0.000000	0.000000		0.000000		
11.73	0.000000	0.000000		0.000000		
12.24	0.000000	0.000000		0.000000		
12.75	0.000000	0.000000		0.000000		
13.26	0.000000	0.000000		0.000000		
13.77	0.000000	0.000000		0.000000		
14.28	0.000000	0.000000		0.000000		
14.79	0.000000	0.000000		0.000000		
15.30	0.000000	0.000000		0.000000		
15.81	0.000000	0.000000		0.000000		
16.32	0.000000	0.000000		0.000000		
16.83	0.000000	0.000000		0.000000		
17.34	0.000000	0.000000		0.000000		
17.85	0.000000	0.000000		0.000000		
18.36	0.000000	0.000000		0.000000		
18.87	0.000000	0.000000		0.000000		
19.38	0.000000	0.000000		0.000000		
19.89	0.000000	0.000000		0.000000		
20.40	0.000000	0.000000		0.000000		
20.91	0.000000	0.000000		0.000000		
21.42	0.000000	0.000000		0.000000		
21.93	0.000000	0.000000		0.000000		
22.44	0.000000	0.000000		0.000000		
22.95	0.000000	0.000000		0.000000		
23.46	0.000000	0.000000		0.000000		
23.97	0.000000	0.000000		0.000000		
24.48	0.000000	0.000000		0.000000		
24.99	0.000000	0.000000		0.000000		
25.50	0.000000	0.000000		0.000000		
26.02	0.000000	0.000000		0.000000		
26.53	0.000000	0.000000		0.000000		
27.04	0.000000	0.000000		0.000000		
27.55	0.000000	0.000000		0.000000		
28.06	0.000000	0.000000		0.000000		
28.57	0.000000	0.000000		0.000000		
29.08	0.000000	0.000000		0.000000		
29.59	0.000000	0.000000		0.000000		
30.10	0.000000	0.000000		0.000000		
30.61	0.000000	0.000000		0.000000		
31.12	0.000000	0.000000		0.000000		
31.63	0.000000	0.000000		0.000000		
32.14	0.000000	0.000000		0.000000		
32.65	0.000000	0.000000		0.000000		
33.16	0.000000	0.000000		0.000000		
33.67	0.000000	0.000000		0.000000		
34.18	0.000000	0.000000		0.000000		
34.69	0.000000	0.000000		0.000000		
35.20	0.000000	0.000000		0.000000		
35.71	0.000000	0.000000		0.000000		
36.22	0.000000	0.000000		0.000000		
36.73	0.000000	0.000000		0.000000		
37.24	0.000000	0.000000		0.000000		
37.75	0.000000	0.000000		0.000000		
38.26	0.000000	0.000000		0.000000		
38.77	0.000000	0.000000		0.000000		
39.28	0.000000	0.000000		0.000000		
39.79	0.000000	0.000000		0.000000		
40.30	0.000000	0.000000		0.000000		
40.81	0.000000	0.000000		0.000000		
41.32	0.000000	0.000000		0.000000		
41.83	0.000000	0.000000		0.000000		
42.34	0.000000	0.000000		0.000000		
42.85	0.000000	0.000000		0.000000		
43.36	0.000000	0.000000		0.000000		
43.87	0.000000	0.000000		0.000000		
44.38	0.000000	0.000000		0.000000		
44.89	0.000000	0.000000		0.000000		
45.40	0.000000	0.000000		0.000000		
45.91	0.000000	0.000000		0.000000		
46.42	0.000000	0.000000		0.000000		
46.93	0.000000	0.000000		0.000000		
47.44	0.000000	0.000000		0.000000		
47.95	0.000000	0.000000		0.000000		
48.46	0.000000	0.000000		0.000000		
48.97	0.000000	0.000000		0.000000		
49.48	0.000000	0.000000		0.000000		
49.99	0.000000	0.000000		0.000000		
50.50	0.000000	0.000000		0.000000		
51.01	0.000000	0.000000		0.000000		
51.53	0.000000	0.000000		0.000000		
52.04	0.000000	0.000000		0.000000		
52.55	0.000000	0.000000		0.000000		
53.06	0.000000	0.000000		0.000000		
53.57	0.000000	0.000000		0.000000		
54.08	0.000000	0.000000		0.000000		
54.59	0.000000	0.000000		0.000000		
55.10	0.000000	0.000000		0.000000		
55.61	0.000000	0.000000		0.000000		
56.12	0.000000	0.000000		0.000000		
56.63	0.000000	0.000000		0.000000		
57.14	0.000000	0.000000		0.000000		
57.65	0.000000	0.000000		0.000000		
58.16	0.000000	0.000000		0.000000		
58.67	0.000000	0.000000		0.000000		
59.18	0.000000	0.000000		0.000000		
59.69	0.000000	0.000000		0.000000		
